,model,confidence,approach,idx,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,area_16,area_17,area_18,in_region_0,in_region_1,in_region_2,in_region_3,in_region_4,in_region_5,in_region_6,in_region_7,in_region_8,in_region_9,in_region_10,in_region_11,in_region_12,in_region_13,in_region_14,in_region_15,in_region_16,in_region_17,in_region_18,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,decoder_method,model_filename,pixel_based_sampling
420,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,20,1.4068549871444702,2.267817735671997,4.452632427215576,3.4959144592285156,8.706345558166504,17.310501098632812,2.1034984588623047,6.685412406921387,3.1850717067718506,9.353741645812988,0.9311221241950989,1.0407975912094116,7.064481258392334,10.691230773925781,19.98274040222168,6.657154560089111,3.3335771560668945,34.374874114990234,2.708375930786133,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.78020155,1.0678921,2.1014106,0.6006944,3.0695992,1.8718121,1.3532084,1.3946772,1.2588669,1.53905,0.49697295,0.65483594,2.2836783,1.1273196,1.1411918,2.2051587,1.3790065,0.431732,0.9965332,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
421,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,21,1.395477294921875,5.880764484405518,7.414597034454346,14.05698299407959,17.060832977294922,2.8484010696411133,1.0042808055877686,2.4891679286956787,2.557183265686035,13.818565368652344,1.334264874458313,1.8000798225402832,38096.55859375,135.45535278320312,11.862598419189453,14.316238403320312,1.2842849493026733,31.960124969482422,3.288196563720703,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.43995377,0.23760015,1.7609544,0.8315683,0.97927636,1.6193286,1.1238512,0.44011375,0.410605,0.17180619,0.4305558,0.672832,4.983311,0.88627833,1.9976869,1.5967821,1.30239,1.4980731,0.8332567,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
422,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,22,1.7565505504608154,11.558282852172852,3.4356768131256104,2.601644515991211,30.457609176635742,3.2974002361297607,7.645954608917236,3.5155208110809326,4.284861087799072,15.102378845214844,0.77433180809021,60.5389289855957,9.24608325958252,4.857007026672363,32.070213317871094,5.060577869415283,8.03945255279541,3.3304333686828613,8.973069190979004,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.36988515,0.18540092,0.752708,1.89154,0.58993506,1.0712547,0.4608816,1.019895,0.35546142,9.161101,0.7803731,0.43362254,0.1270386,3.137759,1.2620549,1.7902734,0.102416836,1.1808935,1.4373921,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
423,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,23,1.6712231636047363,2.2880797386169434,6.229401111602783,2.386805295944214,9.08944034576416,3.318150281906128,1.481075406074524,2.1868364810943604,2.0483458042144775,6.439414978027344,7.760661602020264,0.47772425413131714,5.883945941925049,1.3858981132507324,2.070558547973633,3.7119228839874268,2.1058638095855713,27.95743179321289,2.7899532318115234,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.62047774,1.2885137,0.24846262,0.9808186,0.8771273,0.32074687,0.4531005,0.48532233,0.89064485,1.4984323,1.0855014,0.25219464,1.6872844,1.1988679,0.2455964,0.6373093,1.0677832,0.39309213,0.47731003,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
424,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,24,5.824233055114746,10.261384010314941,5.057741641998291,1.7296710014343262,9.56404972076416,467.9177551269531,5.306483745574951,3.9657504558563232,3.846673011779785,4.931737899780273,30.462305068969727,79.90472412109375,7.902998447418213,4.0239410400390625,2.118056297302246,11.197824478149414,5.784187316894531,4.469968795776367,161.66587829589844,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.039706,0.68589747,1.4710883,1.4859605,3.3290813,2.5849216,0.16699237,0.45100504,0.5427428,1.1237067,2.5762236,2.5288324,1.6454868,0.65117276,1.1173347,3.415516,0.24914408,2.0355237,3.7337756,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
425,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,25,1.1164571046829224,30.016645431518555,7.06871223449707,2.639341354370117,9.964207649230957,3.478985548019409,2.2105813026428223,10.36881160736084,2.8001296520233154,8.581572532653809,1.2076704502105713,1.61611008644104,10.855582237243652,10.948044776916504,3.8698935508728027,2.355041265487671,2.022308588027954,3.4558470249176025,2.500025987625122,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.474966,3.2930996,0.7041328,0.9337116,1.099817,0.12808152,0.6158011,1.1439257,0.50471556,1.3453268,0.98275197,0.53537756,2.259127,1.0679191,0.3736797,1.9583714,0.8983417,1.0129622,0.07588969,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
426,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,26,2.062769651412964,4.343385219573975,16.116748809814453,3.1666533946990967,14.303606033325195,3.0224409103393555,4.995218276977539,2.111236333847046,2.6947686672210693,9.536894798278809,0.7680444717407227,5.191553592681885,9.90693473815918,2.1565825939178467,1.8504151105880737,105.27948760986328,2.9772961139678955,5.612588405609131,4.444558143615723,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99750346,0.31979895,1.0635952,1.7257727,1.2511996,1.183095,0.7455556,0.70915043,0.23489882,2.016637,0.2860477,0.4407941,0.64808315,0.1298219,0.6098978,2.384183,0.4728828,0.49010926,0.80787385,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
427,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,27,1.849268913269043,3.2875964641571045,4.742086887359619,6.7268548011779785,4.236301898956299,2.436863660812378,1.4409817457199097,37.582008361816406,5.260866641998291,41.63612747192383,51.07289505004883,1.126816987991333,6.249150276184082,12.011804580688477,6.378420829772949,3.2618727684020996,3.710245370864868,6.331475257873535,3.4702510833740234,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1602187,0.5983728,3.4320593,0.77957594,0.64427584,0.7603735,0.43712828,1.0027522,0.72837883,1.2773916,0.19478995,0.41444263,0.064894825,1.135697,1.3332876,0.81738573,0.7143529,1.1596757,0.915308,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
428,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,28,1.242906928062439,7.10487699508667,12.32905387878418,19.119380950927734,6.131197929382324,3.324932098388672,3.679015874862671,2.497278928756714,1.8529714345932007,14.47005558013916,16.631942749023438,0.5333207249641418,5.6630754470825195,1.6937479972839355,4.430051803588867,3.5117428302764893,4.899381637573242,2.636404275894165,2.017641067504883,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2939111,0.5715294,0.4304531,1.1847252,0.40277633,2.1780436,0.717861,0.25923792,0.11504368,1.3048209,0.86348397,0.29812273,2.1160789,0.51707774,0.8523633,0.9949926,0.45520043,0.6624719,0.5124025,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
429,one_hot_tta,0.7,cp_bonferroni_heatmap_sigma,29,1.39980947971344,9.971735000610352,32.376853942871094,31.816822052001953,9.799731254577637,1.7228981256484985,2.5084376335144043,1.8709306716918945,4.314848899841309,16.245723724365234,5.425505638122559,2.1121115684509277,10.709059715270996,4.054541110992432,1.8867480754852295,4.5550336837768555,5.076652526855469,3.2244155406951904,5.020334720611572,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.6434391,1.3156791,3.2755983,1.4122708,1.6550949,0.47433054,1.6432409,0.29980627,2.678307,1.009456,0.8951961,0.49607065,2.684764,1.353982,1.6132417,0.6393145,2.438391,0.5776531,0.82365817,weighted_spatial_mean,ISBI2015_shr_unet_NLLLoss_val_fold2_test_fold3,True
