,model,confidence,approach,idx,area_0,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,in_region_0,in_region_1,in_region_2,in_region_3,in_region_4,in_region_5,in_region_6,in_region_7,in_region_8,in_region_9,in_region_10,in_region_11,in_region_12,in_region_13,error_0,error_1,error_2,error_3,error_4,error_5,error_6,error_7,error_8,error_9,error_10,error_11,error_12,error_13,decoder_method,model_filename,pixel_based_sampling
1045,one_hot,0.9,cp_max_score_heatmap_sigma,45,2000.4681396484375,17.675752639770508,6267.3486328125,253.02503967285156,1620.4892578125,76.0044174194336,229.43258666992188,2785.7060546875,97.70621490478516,108.74131774902344,45.70701599121094,25755.99609375,3.999805212020874,23.780712127685547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0032635,0.99723655,1.3055543,1.6012877,1.7511861,2.0253332,1.0330024,0.6326648,1.5239109,1.1380256,0.251801,1.0712951,2.831411,1.640858,weighted_spatial_mean,MML_shr_unet,True
1046,one_hot,0.9,cp_max_score_heatmap_sigma,46,649.4185180664062,24.941370010375977,729286848.0,131586984.0,2229.4931640625,282020.71875,31913.265625,33541252.0,17846.8671875,60787.58984375,1756.250244140625,10012.021484375,18348.546875,202.30543518066406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1258873,1.226391,23.360497,7.0510106,1.0246556,2.3963714,5.558779,12.413319,1.1805832,3.0508134,1.1544511,1.0004663,7.133454,2.2423193,weighted_spatial_mean,MML_shr_unet,True
1047,one_hot,0.9,cp_max_score_heatmap_sigma,47,6276.41552734375,24.42134666442871,18826002.0,2242909.75,44947.55078125,685.9657592773438,12086.376953125,68.25957489013672,97.52848815917969,888.5799560546875,19.54767417907715,997.3649291992188,85090.8203125,285.949951171875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5302949,0.38893893,2.9558623,3.692953,2.3090608,3.99406,2.8475063,0.57273966,1.6079596,1.4274571,0.53564256,0.88003707,3.3968573,2.3051817,weighted_spatial_mean,MML_shr_unet,True
1048,one_hot,0.9,cp_max_score_heatmap_sigma,48,27.8200626373291,151.433837890625,303776.34375,694837.375,14670.599609375,259.3689880371094,253.42515563964844,8345.7275390625,5419853.5,6441.48681640625,2319.71240234375,392.079833984375,50075.0,1144.1591796875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85398376,1.0031594,1.2817354,3.9016013,0.92914873,1.3334746,0.7027233,1.079026,1.8492581,1.8019131,3.8358898,0.45540494,3.2016056,1.5035225,weighted_spatial_mean,MML_shr_unet,True
1049,one_hot,0.9,cp_max_score_heatmap_sigma,49,3621.345703125,480034944.0,413455.9375,871346.75,8029207.5,39.50755310058594,37685.44921875,13.758687973022461,515.6470336914062,497044.1875,181916.515625,11860.5224609375,74.275634765625,3890.9501953125,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3500504,8.771707,7.09365,8.8961735,2.513109,2.2136097,1.2499483,1.0974797,0.91729885,10.72042,3.571219,0.44348598,1.4669464,2.1435921,weighted_spatial_mean,MML_shr_unet,True
1050,one_hot,0.9,cp_max_score_heatmap_sigma,50,310.3398132324219,367.7282409667969,1885943.5,5175.65478515625,5618.2138671875,43.5526237487793,29.96739387512207,269.0029296875,29.678152084350586,150.119140625,229.61573791503906,232.97891235351562,188.98973083496094,117.95323181152344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1928489,0.7538019,6.919411,1.7857752,0.90570253,1.1862901,0.4509463,0.75600976,0.6307883,1.283863,1.0277579,1.5775448,1.2364,0.30261934,weighted_spatial_mean,MML_shr_unet,True
1051,one_hot,0.9,cp_max_score_heatmap_sigma,51,21607.09765625,721.8068237304688,71514816.0,13076102.0,349303.15625,2307.088134765625,461.07025146484375,15425097.0,10632.2470703125,1285.4599609375,1842.97412109375,811.5264282226562,3201389.25,221683.28125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8219322,1.4883056,9.409667,5.3237333,2.1788378,1.641245,0.64275837,7.4218,0.8996896,1.1246618,1.150707,0.3762927,6.9384527,1.3031025,weighted_spatial_mean,MML_shr_unet,True
1052,one_hot,0.9,cp_max_score_heatmap_sigma,52,18.65548324584961,132.73867797851562,9981516.0,5068936.5,60056.33984375,153924.375,549.521240234375,15.245244979858398,327.11871337890625,108.90110778808594,55.27082061767578,61.05567169189453,272.9190673828125,1687.0135498046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2621816,0.44393206,14.310479,8.017808,1.8559661,5.7909856,1.6098157,1.0535942,0.44966498,0.44946074,0.7293759,1.9410956,1.3878284,1.9956555,weighted_spatial_mean,MML_shr_unet,True
1053,one_hot,0.9,cp_max_score_heatmap_sigma,53,759.9132080078125,788.971923828125,48.09435272216797,5.810943603515625,948.6484375,24.8367919921875,749.8134155273438,36737.0546875,157.3290557861328,6595.052734375,826.3313598632812,8999.5166015625,28.85367774963379,4.552774429321289,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4361606,1.150043,1.6120802,0.33203542,1.5711635,0.7557586,1.3399279,6.533287,0.8754435,2.5751748,1.0494461,0.98528385,1.4827099,1.0365288,weighted_spatial_mean,MML_shr_unet,True
1054,one_hot,0.9,cp_max_score_heatmap_sigma,54,24.82345962524414,295.658935546875,2806.643310546875,2964.923583984375,21857.828125,27.129423141479492,25.549028396606445,1177.0831298828125,4557.95947265625,543.5983276367188,391.0549621582031,594.7503051757812,328.97113037109375,45.67708206176758,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0540704,0.36560792,1.1001582,1.4365284,1.7959137,2.746317,3.5759833,5.9034295,1.0608562,0.60929656,1.2588173,1.4256892,2.665068,0.84086794,weighted_spatial_mean,MML_shr_unet,True
1055,one_hot,0.9,cp_max_score_heatmap_sigma,55,352.0315856933594,4044.353271484375,53216.5390625,43.010459899902344,1426.282958984375,119.84101867675781,81.13796997070312,48.881553649902344,17.48356056213379,6.845480442047119,14.438369750976562,17.96281623840332,35.7214469909668,199.30442810058594,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.69758093,1.1060717,1.52379,0.7963746,1.6416675,1.922637,2.9873915,0.82164824,2.1942735,0.8231934,1.2832625,0.30761898,1.3405205,2.1919575,weighted_spatial_mean,MML_shr_unet,True
1056,one_hot,0.9,cp_max_score_heatmap_sigma,56,27938.880859375,1443.829345703125,2308.111328125,92.04503631591797,35632.46875,64.24056243896484,28765.494140625,6837.87158203125,945.5849609375,10812.3740234375,44916.87109375,3624.122802734375,966.3335571289062,824.0517578125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0257912,1.0649008,2.4608328,2.3592744,1.8601335,1.3754083,1.9886339,0.51949745,0.93356866,0.9248793,3.245175,0.99458045,2.5618155,1.2937164,weighted_spatial_mean,MML_shr_unet,True
1057,one_hot,0.9,cp_max_score_heatmap_sigma,57,77.61629486083984,53.666988372802734,713856.75,127191.7109375,58819.2578125,6417.54541015625,260.5694885253906,13258.6171875,14.87641716003418,332.411376953125,5034.40771484375,270739.15625,1198.272216796875,954.8742065429688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9100283,1.2901509,5.8607388,5.136693,2.480801,2.8702056,0.78552175,1.332754,0.29688716,0.6941158,0.66783977,4.18654,1.5933685,2.5261364,weighted_spatial_mean,MML_shr_unet,True
1058,one_hot,0.9,cp_max_score_heatmap_sigma,58,38.22991943359375,68.67318725585938,5895.0849609375,1152.4783935546875,3890.38720703125,113.13922119140625,1723.5341796875,13.68134593963623,11.51274585723877,2553.26953125,3844.651123046875,52.91195297241211,343.6326599121094,4143.18994140625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2538141,0.66030777,1.1924157,1.3998147,2.0252206,1.3393047,1.0745043,0.91647255,0.46071452,2.5287395,3.656331,0.57204133,1.6913351,1.0282422,weighted_spatial_mean,MML_shr_unet,True
1059,one_hot,0.9,cp_max_score_heatmap_sigma,59,12923.1923828125,148.36317443847656,4255.39404296875,204.3404083251953,142802.546875,30997.29296875,1125088.875,357309.96875,37467360.0,66773508.0,38574.3203125,1159152.25,202306.71875,7329.0986328125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.7303247,0.45354706,2.5786865,2.7291458,0.23383212,11.588175,7.82457,4.2057076,6.4534373,5.795365,1.1116332,0.98579144,2.0447836,2.2825925,weighted_spatial_mean,MML_shr_unet,True
1060,one_hot,0.9,cp_max_score_heatmap_sigma,60,6742.22607421875,21.729585647583008,44438.94921875,166.6913604736328,35111.1640625,2942.706298828125,5360245.0,99.97420501708984,30.02459716796875,548.41650390625,433.2196350097656,18.644744873046875,1608.83544921875,403.4499816894531,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9703286,2.3124187,3.2955947,3.162856,1.7038947,4.0293756,4.2031245,0.6246178,0.60535884,4.2794743,2.229377,0.15322815,1.9688689,4.2051954,weighted_spatial_mean,MML_shr_unet,True
1061,one_hot,0.9,cp_max_score_heatmap_sigma,61,3494.571044921875,746.5116577148438,412354.75,1642822.625,100261.578125,163.55770874023438,65.36896514892578,4644.97412109375,29.866270065307617,325.810791015625,12043.759765625,191.96597290039062,19.556398391723633,321.8284912109375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3944012,0.11991706,4.5185413,2.9758353,1.0577446,1.9871825,0.5385617,3.9908817,0.7221264,1.8007236,1.3943993,1.4030354,0.39784798,0.43096298,weighted_spatial_mean,MML_shr_unet,True
1062,one_hot,0.9,cp_max_score_heatmap_sigma,62,70.151123046875,495.1011047363281,114091.90625,640524.6875,1829.6900634765625,55.820682525634766,278.880615234375,7.735831260681152,20.513822555541992,4199.74267578125,135500.421875,2485.9853515625,52.364845275878906,1407.8460693359375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.56389165,0.5107702,2.3379428,3.7971785,0.80426353,1.6189501,0.7864305,0.87165385,1.9268757,1.9189271,2.8036747,1.0739946,1.6689225,0.9183604,weighted_spatial_mean,MML_shr_unet,True
1063,one_hot,0.9,cp_max_score_heatmap_sigma,63,8375.609375,315.8274841308594,5828.87744140625,4062.068115234375,17583.638671875,110.49969482421875,16664.69921875,2847.716796875,635.74169921875,307.2928161621094,16296.37109375,6755.3583984375,47.12400817871094,17.223323822021484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2362149,1.2226115,0.6363022,1.0983154,0.9796266,1.0623816,1.7520034,0.90672624,0.92109984,1.8055182,1.2182845,0.98957884,0.76110095,0.14952385,weighted_spatial_mean,MML_shr_unet,True
1064,one_hot,0.9,cp_max_score_heatmap_sigma,64,6315161.5,377.1707458496094,211.4101104736328,18.67731285095215,5956.73095703125,14.590777397155762,125.77421569824219,2656.5302734375,24830.390625,105.13031005859375,51.080482482910156,4872053.0,61.43352127075195,267.8309020996094,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344702,0.47993365,1.5177613,0.9747722,1.400987,2.0087023,1.607837,1.1695608,2.50728,1.2016803,1.9048761,4.0169897,0.39134756,0.5615555,weighted_spatial_mean,MML_shr_unet,True
1065,one_hot,0.9,cp_max_score_heatmap_sigma,65,48268.37890625,397063.84375,33882324.0,47060.65625,52280360.0,1920.874755859375,351.5843811035156,52.571311950683594,287.9778747558594,12.381431579589844,47.69041061401367,93865.2421875,311.3045349121094,129.63623046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0944753,1.821285,22.34162,1.6305966,6.644155,1.918386,0.5874042,1.1146693,1.2583852,1.147593,0.9545827,0.9301556,0.9984661,4.5547276,weighted_spatial_mean,MML_shr_unet,True
1066,one_hot,0.9,cp_max_score_heatmap_sigma,66,91.85416412353516,21.674997329711914,113.31197357177734,53.30004119873047,188.68704223632812,78.89456176757812,56.94379425048828,4.441849231719971,59.55648422241211,159.53993225097656,662.540283203125,13.506026268005371,16.965229034423828,16.853668212890625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0292308,0.89669913,1.1591463,1.1298654,1.504017,1.6775753,0.6468088,0.8027382,0.71163756,1.5452522,0.83615005,1.1729044,0.411986,1.3589994,weighted_spatial_mean,MML_shr_unet,True
1067,one_hot,0.9,cp_max_score_heatmap_sigma,67,2019084.125,1011.9347534179688,1605.3167724609375,148.8144073486328,243.86378479003906,13135.2158203125,126.54034423828125,115.78627014160156,61187.59765625,869.9603271484375,289.6786193847656,5990.4443359375,6084.9580078125,246.80722045898438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7085298,0.9227855,0.85755223,1.7930243,1.4129052,1.6609182,0.6991223,0.45814133,1.7492576,2.4808338,2.1419377,0.9283718,1.6388433,2.003163,weighted_spatial_mean,MML_shr_unet,True
1068,one_hot,0.9,cp_max_score_heatmap_sigma,68,117.9275131225586,1826.2489013671875,50938.984375,7987.85986328125,2439.3564453125,14205.7685546875,4347.47412109375,7.1013383865356445,1393.438232421875,4652.3837890625,1564.50439453125,7.117541790008545,399.7041931152344,341.12884521484375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4896868,0.82943904,0.9222621,1.3685206,1.2004569,2.2172885,0.7742765,1.696306,0.6569165,2.7128692,0.39680988,0.9128052,1.8840822,0.49828622,weighted_spatial_mean,MML_shr_unet,True
1069,one_hot,0.9,cp_max_score_heatmap_sigma,69,2188.88330078125,34.48830032348633,18832736.0,75680.3515625,5295.04150390625,152.83299255371094,323.78668212890625,549.1627197265625,439.99395751953125,798.757568359375,39270.6171875,13.313655853271484,210.12408447265625,75.27694702148438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2725693,0.92399734,6.4531193,0.49611834,1.8608851,2.589104,1.9546297,2.551442,0.7880179,1.9966749,2.78866,0.59026885,1.0355285,0.9702789,weighted_spatial_mean,MML_shr_unet,True
